experiment_name,phase,tier,status,requested_stages,completed_stages,failure_stage,failure_reason,run_root,hls_sweep_root,config_path,started_at,finished_at
res64_layers3_W2A2_P0_RFbase,4,green,success,"train,hls","train,hls",,,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img64/notebook_qat/res64_layers3_W2A2_P0_RFbase_8c205f4a3e00,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img64/notebook_qat/res64_layers3_W2A2_P0_RFbase_8c205f4a3e00/hls_sweeps/RFbase_hls_75e488746149,configs/hls4ml_experiment_global/res64_layers3_W2A2_P0_RFbase.yaml,2026-05-02 11:17:00,2026-05-02 12:30:25
res64_layers3_W3A3_P0_RFbase,4,green,success,"train,hls","train,hls",,,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img64/notebook_qat/res64_layers3_W3A3_P0_RFbase_3d6435169d70,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img64/notebook_qat/res64_layers3_W3A3_P0_RFbase_3d6435169d70/hls_sweeps/RFbase_hls_b4f5dec18336,configs/hls4ml_experiment_global/res64_layers3_W3A3_P0_RFbase.yaml,2026-05-02 11:50:43,2026-05-02 13:00:52
res64_layers3_W4A4_P0_RFbase,4,green,success,"train,hls","train,hls",,,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img64/notebook_qat/res64_layers3_W4A4_P0_RFbase_85b1cc7efaa4,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img64/notebook_qat/res64_layers3_W4A4_P0_RFbase_85b1cc7efaa4/hls_sweeps/RFbase_hls_0e08b95aa909,configs/hls4ml_experiment_global/res64_layers3_W4A4_P0_RFbase.yaml,2026-05-02 11:53:44,2026-05-02 13:02:53
res64_layers3_W6A6_P0_RFbase,4,green,success,"train,hls","train,hls",,,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img64/notebook_qat/res64_layers3_W6A6_P0_RFbase_f212d5bff354,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img64/notebook_qat/res64_layers3_W6A6_P0_RFbase_f212d5bff354/hls_sweeps/RFbase_hls_a1a744ac4b7e,configs/hls4ml_experiment_global/res64_layers3_W6A6_P0_RFbase.yaml,2026-05-02 12:01:16,2026-05-02 13:10:41
res64_layers3_W8A8_P0_RFbase,4,green,success,"train,hls","train,hls",,,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img64/notebook_qat/res64_layers3_W8A8_P0_RFbase_dc7567463d3a,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img64/notebook_qat/res64_layers3_W8A8_P0_RFbase_dc7567463d3a/hls_sweeps/RFbase_hls_bf257593eb6f,configs/hls4ml_experiment_global/res64_layers3_W8A8_P0_RFbase.yaml,2026-05-02 12:01:46,2026-05-02 13:12:57
res64_layers4_W2A2_P0_RFbase,4,green,success,"train,hls","train,hls",,,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img64/notebook_qat/res64_layers4_W2A2_P0_RFbase_b219e897493a,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img64/notebook_qat/res64_layers4_W2A2_P0_RFbase_b219e897493a/hls_sweeps/RFbase_hls_373485260ca5,configs/hls4ml_experiment_global/res64_layers4_W2A2_P0_RFbase.yaml,2026-05-02 12:02:01,2026-05-02 13:22:14
res64_layers4_W3A3_P0_RFbase,4,green,success,"train,hls","train,hls",,,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img64/notebook_qat/res64_layers4_W3A3_P0_RFbase_b2cd40583acc,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img64/notebook_qat/res64_layers4_W3A3_P0_RFbase_b2cd40583acc/hls_sweeps/RFbase_hls_89260b4ed3de,configs/hls4ml_experiment_global/res64_layers4_W3A3_P0_RFbase.yaml,2026-05-02 12:02:16,2026-05-02 13:22:59
res64_layers4_W4A4_P0_RFbase,4,green,success,"train,hls","train,hls",,,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img64/notebook_qat/res64_layers4_W4A4_P0_RFbase_6c92c697cbb8,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img64/notebook_qat/res64_layers4_W4A4_P0_RFbase_6c92c697cbb8/hls_sweeps/RFbase_hls_329cd1d4a0fc,configs/hls4ml_experiment_global/res64_layers4_W4A4_P0_RFbase.yaml,2026-05-02 12:30:25,2026-05-02 13:50:00
res64_layers4_W6A6_P0_RFbase,4,green,success,"train,hls","train,hls",,,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img64/notebook_qat/res64_layers4_W6A6_P0_RFbase_354c7498068f,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img64/notebook_qat/res64_layers4_W6A6_P0_RFbase_354c7498068f/hls_sweeps/RFbase_hls_3752e89d52ea,configs/hls4ml_experiment_global/res64_layers4_W6A6_P0_RFbase.yaml,2026-05-02 13:00:52,2026-05-02 14:20:48
res64_layers4_W8A8_P0_RFbase,4,green,success,"train,hls","train,hls",,,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img64/notebook_qat/res64_layers4_W8A8_P0_RFbase_9f8647dbb71f,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img64/notebook_qat/res64_layers4_W8A8_P0_RFbase_9f8647dbb71f/hls_sweeps/RFbase_hls_24f19d01b866,configs/hls4ml_experiment_global/res64_layers4_W8A8_P0_RFbase.yaml,2026-05-02 13:02:53,2026-05-02 14:25:35
res64_layers5_W2A2_P0_RFbase,4,green,success,"train,hls","train,hls",,,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img64/notebook_qat/res64_layers5_W2A2_P0_RFbase_e282f54802d8,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img64/notebook_qat/res64_layers5_W2A2_P0_RFbase_e282f54802d8/hls_sweeps/RFbase_hls_3ee29926789d,configs/hls4ml_experiment_global/res64_layers5_W2A2_P0_RFbase.yaml,2026-05-02 13:08:55,2026-05-02 14:38:24
res64_layers5_W3A3_P0_RFbase,4,green,success,"train,hls","train,hls",,,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img64/notebook_qat/res64_layers5_W3A3_P0_RFbase_dac1d09f0b83,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img64/notebook_qat/res64_layers5_W3A3_P0_RFbase_dac1d09f0b83/hls_sweeps/RFbase_hls_6094246ac1cb,configs/hls4ml_experiment_global/res64_layers5_W3A3_P0_RFbase.yaml,2026-05-02 13:10:41,2026-05-02 14:42:10
res64_layers5_W4A4_P0_RFbase,4,green,success,"train,hls","train,hls",,,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img64/notebook_qat/res64_layers5_W4A4_P0_RFbase_4ac0d52bccbb,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img64/notebook_qat/res64_layers5_W4A4_P0_RFbase_4ac0d52bccbb/hls_sweeps/RFbase_hls_9a096b4135e2,configs/hls4ml_experiment_global/res64_layers5_W4A4_P0_RFbase.yaml,2026-05-02 13:12:57,2026-05-02 14:42:10
res64_layers5_W6A6_P0_RFbase,4,green,success,"train,hls","train,hls",,,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img64/notebook_qat/res64_layers5_W6A6_P0_RFbase_ec987065f36f,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img64/notebook_qat/res64_layers5_W6A6_P0_RFbase_ec987065f36f/hls_sweeps/RFbase_hls_6d80a1b0b7b3,configs/hls4ml_experiment_global/res64_layers5_W6A6_P0_RFbase.yaml,2026-05-02 13:22:14,2026-05-02 14:53:41
res64_layers5_W8A8_P0_RFbase,4,green,success,"train,hls","train,hls",,,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img64/notebook_qat/res64_layers5_W8A8_P0_RFbase_3c973d64fda3,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img64/notebook_qat/res64_layers5_W8A8_P0_RFbase_3c973d64fda3/hls_sweeps/RFbase_hls_9dff19c50db4,configs/hls4ml_experiment_global/res64_layers5_W8A8_P0_RFbase.yaml,2026-05-02 13:22:59,2026-05-02 14:57:11
res1024_layers5_W6A6_P0_RFbase,4.5,green,success,"train,hls","train,hls",,,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img1024/notebook_qat/res1024_layers5_W6A6_P0_RFbase_7280ec04939e,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img1024/notebook_qat/res1024_layers5_W6A6_P0_RFbase_7280ec04939e/hls_sweeps/RFbase_hls_4bda7d460154,configs/hls4ml_experiment_global/res1024_layers5_W6A6_P0_RFbase.yaml,2026-05-01 16:00:33,2026-05-02 01:40:00
res1024_layers5_W6A6_P25_RFbase,4.5,green,success,"train,hls","train,hls",,,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img1024/notebook_pruned_qat/res1024_layers5_W6A6_P25_RFbase_9275cf86ba4d,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img1024/notebook_pruned_qat/res1024_layers5_W6A6_P25_RFbase_9275cf86ba4d/hls_sweeps/RFbase_hls_fe38c765d9b9,configs/hls4ml_experiment_global/res1024_layers5_W6A6_P25_RFbase.yaml,2026-05-02 20:02:17,2026-05-03 03:59:39
res1024_layers5_W6A6_P50_RFbase,4.5,green,success,"train,hls","train,hls",,,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img1024/notebook_pruned_qat/res1024_layers5_W6A6_P50_RFbase_99018e551242,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img1024/notebook_pruned_qat/res1024_layers5_W6A6_P50_RFbase_99018e551242/hls_sweeps/RFbase_hls_f60b6f0c69a5,configs/hls4ml_experiment_global/res1024_layers5_W6A6_P50_RFbase.yaml,2026-05-02 20:02:18,2026-05-03 03:59:39
res1024_layers5_W6A6_P75_RFbase,4.5,green,success,"train,hls","train,hls",,,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img1024/notebook_pruned_qat/res1024_layers5_W6A6_P75_RFbase_c12542599ecf,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img1024/notebook_pruned_qat/res1024_layers5_W6A6_P75_RFbase_c12542599ecf/hls_sweeps/RFbase_hls_6e96f77c6f85,configs/hls4ml_experiment_global/res1024_layers5_W6A6_P75_RFbase.yaml,2026-05-02 20:02:18,2026-05-03 03:55:39
res2048_layers6_W8A8_P25_RFbase,4.5,green,success,"train,hls","train,hls",,,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_2048x6/cnn_small_hls_opt_img2048/notebook_pruned_qat/res2048_layers6_W8A8_P25_RFbase_27390be17cb1,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_2048x6/cnn_small_hls_opt_img2048/notebook_pruned_qat/res2048_layers6_W8A8_P25_RFbase_27390be17cb1/hls_sweeps/RFbase_hls_afc31fe3facc,configs/hls4ml_experiment_2048x6/res2048_layers6_W8A8_P25_RFbase.yaml,2026-05-05 15:45:01,2026-05-06 17:50:20
res2048_layers6_W8A8_P50_RFbase,4.5,green,success,"train,hls","train,hls",,,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_2048x6/cnn_small_hls_opt_img2048/notebook_pruned_qat/res2048_layers6_W8A8_P50_RFbase_20acfc65367c,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_2048x6/cnn_small_hls_opt_img2048/notebook_pruned_qat/res2048_layers6_W8A8_P50_RFbase_20acfc65367c/hls_sweeps/RFbase_hls_7fd1b2a49bea,configs/hls4ml_experiment_2048x6/res2048_layers6_W8A8_P50_RFbase.yaml,2026-05-05 15:45:01,2026-05-06 17:58:37
res2048_layers6_W8A8_P75_RFbase,4.5,green,success,"train,hls","train,hls",,,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_2048x6/cnn_small_hls_opt_img2048/notebook_pruned_qat/res2048_layers6_W8A8_P75_RFbase_6adbbe2fd804,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_2048x6/cnn_small_hls_opt_img2048/notebook_pruned_qat/res2048_layers6_W8A8_P75_RFbase_6adbbe2fd804/hls_sweeps/RFbase_hls_b96430acf5bf,configs/hls4ml_experiment_2048x6/res2048_layers6_W8A8_P75_RFbase.yaml,2026-05-05 15:45:01,2026-05-06 17:56:36
res256_layers5_W8A8_P25_RFbase,4.5,green,success,"train,hls","train,hls",,,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img256/notebook_pruned_qat/res256_layers5_W8A8_P25_RFbase_2ac4c0020ac5,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img256/notebook_pruned_qat/res256_layers5_W8A8_P25_RFbase_2ac4c0020ac5/hls_sweeps/RFbase_hls_dc79fedf9aaa,configs/hls4ml_experiment/res256_layers5_W8A8_P25_RFbase.yaml,2026-05-04 13:50:20,2026-05-05 00:32:45
res256_layers5_W8A8_P50_RFbase,4.5,green,success,"train,hls","train,hls",,,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img256/notebook_pruned_qat/res256_layers5_W8A8_P50_RFbase_07faeca37cb7,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img256/notebook_pruned_qat/res256_layers5_W8A8_P50_RFbase_07faeca37cb7/hls_sweeps/RFbase_hls_a121fc48614f,configs/hls4ml_experiment/res256_layers5_W8A8_P50_RFbase.yaml,2026-05-04 13:50:20,2026-05-05 00:29:30
res256_layers5_W8A8_P75_RFbase,4.5,green,success,"train,hls","train,hls",,,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img256/notebook_pruned_qat/res256_layers5_W8A8_P75_RFbase_ec64201eadd1,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img256/notebook_pruned_qat/res256_layers5_W8A8_P75_RFbase_ec64201eadd1/hls_sweeps/RFbase_hls_a3d97e7eb978,configs/hls4ml_experiment/res256_layers5_W8A8_P75_RFbase.yaml,2026-05-04 13:50:20,2026-05-04 23:05:15
res512_layers4_W8A8_P25_RFbase,4.5,green,success,"train,hls","train,hls",,,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img512/notebook_pruned_qat/res512_layers4_W8A8_P25_RFbase_d7281e2f848f,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img512/notebook_pruned_qat/res512_layers4_W8A8_P25_RFbase_d7281e2f848f/hls_sweeps/RFbase_hls_4891cc0f3dd6,configs/hls4ml_experiment/res512_layers4_W8A8_P25_RFbase.yaml,2026-05-04 13:50:20,2026-05-05 02:31:38
res512_layers4_W8A8_P50_RFbase,4.5,green,success,"train,hls","train,hls",,,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img512/notebook_pruned_qat/res512_layers4_W8A8_P50_RFbase_cb09d03c8eb6,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img512/notebook_pruned_qat/res512_layers4_W8A8_P50_RFbase_cb09d03c8eb6/hls_sweeps/RFbase_hls_5bbd43a11554,configs/hls4ml_experiment/res512_layers4_W8A8_P50_RFbase.yaml,2026-05-04 13:50:21,2026-05-05 02:25:23
res512_layers4_W8A8_P75_RFbase,4.5,green,success,"train,hls","train,hls",,,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img512/notebook_pruned_qat/res512_layers4_W8A8_P75_RFbase_e27ace0e348f,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img512/notebook_pruned_qat/res512_layers4_W8A8_P75_RFbase_e27ace0e348f/hls_sweeps/RFbase_hls_4cabca290b7c,configs/hls4ml_experiment/res512_layers4_W8A8_P75_RFbase.yaml,2026-05-04 13:50:21,2026-05-05 02:15:52
res1024_layers5_W6A6_P0_RF1,5,green,failed,hls,,hls,exit_code=1; log=logs/experiment_phase45_5/20260502_200207/phase5_logs/res1024_layers5_W6A6_P0_RF1.log,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img1024/notebook_qat/res1024_layers5_W6A6_P0_RFbase_7280ec04939e,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img1024/notebook_qat/res1024_layers5_W6A6_P0_RFbase_7280ec04939e/hls_sweeps/RF1_hls_403943f06685,configs/hls4ml_experiment_global/res1024_layers5_W6A6_P0_RF1.yaml,2026-05-03 04:00:15,2026-05-03 04:01:00
res1024_layers5_W6A6_P0_RF16,5,green,failed,hls,,hls,exit_code=1; log=logs/experiment_phase45_5/20260502_200207/phase5_logs/res1024_layers5_W6A6_P0_RF16.log,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img1024/notebook_qat/res1024_layers5_W6A6_P0_RFbase_7280ec04939e,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img1024/notebook_qat/res1024_layers5_W6A6_P0_RFbase_7280ec04939e/hls_sweeps/RF16_hls_9358274e9cd5,configs/hls4ml_experiment_global/res1024_layers5_W6A6_P0_RF16.yaml,2026-05-03 04:00:15,2026-05-03 04:01:01
res1024_layers5_W6A6_P0_RF2,5,green,failed,hls,,hls,exit_code=1; log=logs/experiment_phase45_5/20260502_200207/phase5_logs/res1024_layers5_W6A6_P0_RF2.log,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img1024/notebook_qat/res1024_layers5_W6A6_P0_RFbase_7280ec04939e,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img1024/notebook_qat/res1024_layers5_W6A6_P0_RFbase_7280ec04939e/hls_sweeps/RF2_hls_905ae3226ce5,configs/hls4ml_experiment_global/res1024_layers5_W6A6_P0_RF2.yaml,2026-05-03 04:00:15,2026-05-03 04:01:01
res1024_layers5_W6A6_P0_RF32,5,green,failed,hls,,hls,exit_code=1; log=logs/experiment_phase45_5/20260502_200207/phase5_logs/res1024_layers5_W6A6_P0_RF32.log,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img1024/notebook_qat/res1024_layers5_W6A6_P0_RFbase_7280ec04939e,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img1024/notebook_qat/res1024_layers5_W6A6_P0_RFbase_7280ec04939e/hls_sweeps/RF32_hls_033c004e9813,configs/hls4ml_experiment_global/res1024_layers5_W6A6_P0_RF32.yaml,2026-05-03 04:00:15,2026-05-03 04:01:01
res1024_layers5_W6A6_P0_RF4,5,green,failed,hls,,hls,exit_code=1; log=logs/experiment_phase45_5/20260502_200207/phase5_logs/res1024_layers5_W6A6_P0_RF4.log,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img1024/notebook_qat/res1024_layers5_W6A6_P0_RFbase_7280ec04939e,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img1024/notebook_qat/res1024_layers5_W6A6_P0_RFbase_7280ec04939e/hls_sweeps/RF4_hls_313acee26c21,configs/hls4ml_experiment_global/res1024_layers5_W6A6_P0_RF4.yaml,2026-05-03 04:00:15,2026-05-03 04:01:01
res1024_layers5_W6A6_P0_RF8,5,green,failed,hls,,hls,exit_code=1; log=logs/experiment_phase45_5/20260502_200207/phase5_logs/res1024_layers5_W6A6_P0_RF8.log,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img1024/notebook_qat/res1024_layers5_W6A6_P0_RFbase_7280ec04939e,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img1024/notebook_qat/res1024_layers5_W6A6_P0_RFbase_7280ec04939e/hls_sweeps/RF8_hls_786b27ebad47,configs/hls4ml_experiment_global/res1024_layers5_W6A6_P0_RF8.yaml,2026-05-03 04:00:15,2026-05-03 04:01:01
res2048_layers6_W8A8_P50_RF1,5,green,failed,hls,,hls,exit_code=1; log=logs/experiment_2048x6/20260504_131816/phase5_logs/res2048_layers6_W8A8_P50_RF1.log,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_2048x6/cnn_small_hls_opt_img2048/notebook_pruned_qat/res2048_layers6_W8A8_P50_RFbase_20acfc65367c,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_2048x6/cnn_small_hls_opt_img2048/notebook_pruned_qat/res2048_layers6_W8A8_P50_RFbase_20acfc65367c/hls_sweeps/RF1_hls_cf03ad40ad18,configs/hls4ml_experiment_2048x6/res2048_layers6_W8A8_P50_RF1.yaml,2026-05-06 17:59:30,2026-05-06 18:00:00
res2048_layers6_W8A8_P50_RF16,5,green,failed,hls,,hls,exit_code=1; log=logs/experiment_2048x6/20260504_131816/phase5_logs/res2048_layers6_W8A8_P50_RF16.log,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_2048x6/cnn_small_hls_opt_img2048/notebook_pruned_qat/res2048_layers6_W8A8_P50_RFbase_20acfc65367c,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_2048x6/cnn_small_hls_opt_img2048/notebook_pruned_qat/res2048_layers6_W8A8_P50_RFbase_20acfc65367c/hls_sweeps/RF16_hls_da79866c10cf,configs/hls4ml_experiment_2048x6/res2048_layers6_W8A8_P50_RF16.yaml,2026-05-06 17:59:30,2026-05-06 18:00:00
res2048_layers6_W8A8_P50_RF2,5,green,failed,hls,,hls,exit_code=1; log=logs/experiment_2048x6/20260504_131816/phase5_logs/res2048_layers6_W8A8_P50_RF2.log,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_2048x6/cnn_small_hls_opt_img2048/notebook_pruned_qat/res2048_layers6_W8A8_P50_RFbase_20acfc65367c,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_2048x6/cnn_small_hls_opt_img2048/notebook_pruned_qat/res2048_layers6_W8A8_P50_RFbase_20acfc65367c/hls_sweeps/RF2_hls_6af4b4aa7a16,configs/hls4ml_experiment_2048x6/res2048_layers6_W8A8_P50_RF2.yaml,2026-05-06 17:59:30,2026-05-06 18:00:00
res2048_layers6_W8A8_P50_RF32,5,green,failed,hls,,hls,exit_code=1; log=logs/experiment_2048x6/20260504_131816/phase5_logs/res2048_layers6_W8A8_P50_RF32.log,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_2048x6/cnn_small_hls_opt_img2048/notebook_pruned_qat/res2048_layers6_W8A8_P50_RFbase_20acfc65367c,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_2048x6/cnn_small_hls_opt_img2048/notebook_pruned_qat/res2048_layers6_W8A8_P50_RFbase_20acfc65367c/hls_sweeps/RF32_hls_c5fdcf605055,configs/hls4ml_experiment_2048x6/res2048_layers6_W8A8_P50_RF32.yaml,2026-05-06 17:59:30,2026-05-06 18:00:00
res2048_layers6_W8A8_P50_RF4,5,green,failed,hls,,hls,exit_code=1; log=logs/experiment_2048x6/20260504_131816/phase5_logs/res2048_layers6_W8A8_P50_RF4.log,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_2048x6/cnn_small_hls_opt_img2048/notebook_pruned_qat/res2048_layers6_W8A8_P50_RFbase_20acfc65367c,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_2048x6/cnn_small_hls_opt_img2048/notebook_pruned_qat/res2048_layers6_W8A8_P50_RFbase_20acfc65367c/hls_sweeps/RF4_hls_05b1ef2b8e16,configs/hls4ml_experiment_2048x6/res2048_layers6_W8A8_P50_RF4.yaml,2026-05-06 17:59:30,2026-05-06 18:00:00
res2048_layers6_W8A8_P50_RF8,5,green,failed,hls,,hls,exit_code=1; log=logs/experiment_2048x6/20260504_131816/phase5_logs/res2048_layers6_W8A8_P50_RF8.log,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_2048x6/cnn_small_hls_opt_img2048/notebook_pruned_qat/res2048_layers6_W8A8_P50_RFbase_20acfc65367c,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_2048x6/cnn_small_hls_opt_img2048/notebook_pruned_qat/res2048_layers6_W8A8_P50_RFbase_20acfc65367c/hls_sweeps/RF8_hls_8ad85cc1c1be,configs/hls4ml_experiment_2048x6/res2048_layers6_W8A8_P50_RF8.yaml,2026-05-06 17:59:30,2026-05-06 18:00:00
