experiment_name,phase,tier,status,requested_stages,completed_stages,failure_stage,failure_reason,run_root,hls_sweep_root,config_path,started_at,finished_at
res256_layers6_W6A6_P0_RFbase,4,green,success,"train,hls","train,hls",,,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_layer6_ext/cnn_small_hls_opt_img256/notebook_qat/res256_layers6_W6A6_P0_RFbase_56b3c32b9982,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_layer6_ext/cnn_small_hls_opt_img256/notebook_qat/res256_layers6_W6A6_P0_RFbase_56b3c32b9982/hls_sweeps/RFbase_hls_c2ed7c0cdc78,configs/hls4ml_experiment_global/res256_layers6_W6A6_P0_RFbase.yaml,2026-05-04 14:10:59,2026-05-05 00:45:35
res256_layers6_W8A8_P0_RFbase,4,green,success,hls,hls,,,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_selected_feasible_candidates/cnn_small_hls_opt_img256/notebook_qat/res256_layers6_W8A8_P0_RFbase_113ad7c2b86d,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_selected_feasible_candidates/cnn_small_hls_opt_img256/notebook_qat/res256_layers6_W8A8_P0_RFbase_113ad7c2b86d/hls_sweeps/RFbase_hls_f54508e0ac54,configs/hls4ml_experiment_global/res256_layers6_W8A8_P0_RFbase.yaml,2026-05-14 17:33:13,2026-05-14 17:58:30
res256_layers6_W8A8_P0_RFbase,4,green,success,"train,hls","train,hls",,,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_layer6_ext/cnn_small_hls_opt_img256/notebook_qat/res256_layers6_W8A8_P0_RFbase_113ad7c2b86d,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_layer6_ext/cnn_small_hls_opt_img256/notebook_qat/res256_layers6_W8A8_P0_RFbase_113ad7c2b86d/hls_sweeps/RFbase_hls_2bcf4008edf4,configs/hls4ml_experiment_global/res256_layers6_W8A8_P0_RFbase.yaml,2026-05-04 14:10:59,2026-05-05 00:19:48
res256_layers7_W8A8_P0_RFbase,4,green,success,"train,hls","train,hls",,,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_selected_feasible_candidates/cnn_small_hls_opt_img256/notebook_qat/res256_layers7_W8A8_P0_RFbase_95b8b79b6e62,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_selected_feasible_candidates/cnn_small_hls_opt_img256/notebook_qat/res256_layers7_W8A8_P0_RFbase_95b8b79b6e62/hls_sweeps/RFbase_hls_0df39a149d25,configs/hls4ml_experiment_global/res256_layers7_W8A8_P0_RFbase.yaml,2026-05-11 14:32:36,2026-05-11 17:16:07
res512_layers4_W2A2_P0_RFbase,4,green,success,"train,hls","train,hls",,,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img512/notebook_qat/res512_layers4_W2A2_P0_RFbase_6dfc20507c3c,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img512/notebook_qat/res512_layers4_W2A2_P0_RFbase_6dfc20507c3c/hls_sweeps/RFbase_hls_8069dcc17c1e,configs/hls4ml_experiment_global/res512_layers4_W2A2_P0_RFbase.yaml,2026-05-02 05:31:24,2026-05-02 09:06:22
res512_layers4_W3A3_P0_RFbase,4,green,success,"train,hls","train,hls",,,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img512/notebook_qat/res512_layers4_W3A3_P0_RFbase_b73e3313ea99,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img512/notebook_qat/res512_layers4_W3A3_P0_RFbase_b73e3313ea99/hls_sweeps/RFbase_hls_ae2d0111d1eb,configs/hls4ml_experiment_global/res512_layers4_W3A3_P0_RFbase.yaml,2026-05-02 06:39:25,2026-05-02 10:28:48
res512_layers4_W4A4_P0_RFbase,4,green,success,"train,hls","train,hls",,,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img512/notebook_qat/res512_layers4_W4A4_P0_RFbase_28ebe67371b3,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img512/notebook_qat/res512_layers4_W4A4_P0_RFbase_28ebe67371b3/hls_sweeps/RFbase_hls_e52bcdea3426,configs/hls4ml_experiment_global/res512_layers4_W4A4_P0_RFbase.yaml,2026-05-02 06:58:19,2026-05-02 10:52:38
res512_layers4_W6A6_P0_RFbase,4,green,success,"train,hls","train,hls",,,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img512/notebook_qat/res512_layers4_W6A6_P0_RFbase_3f0cb085c52f,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img512/notebook_qat/res512_layers4_W6A6_P0_RFbase_3f0cb085c52f/hls_sweeps/RFbase_hls_0b8de6316813,configs/hls4ml_experiment_global/res512_layers4_W6A6_P0_RFbase.yaml,2026-05-02 07:05:37,2026-05-02 10:58:54
res512_layers5_W2A2_P0_RFbase,4,green,success,"train,hls","train,hls",,,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img512/notebook_qat/res512_layers5_W2A2_P0_RFbase_a278f1b3c515,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img512/notebook_qat/res512_layers5_W2A2_P0_RFbase_a278f1b3c515/hls_sweeps/RFbase_hls_46a73175a9b1,configs/hls4ml_experiment_global/res512_layers5_W2A2_P0_RFbase.yaml,2026-05-02 07:35:03,2026-05-02 10:49:07
res512_layers5_W3A3_P0_RFbase,4,green,success,"train,hls","train,hls",,,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img512/notebook_qat/res512_layers5_W3A3_P0_RFbase_b7c12b5629d5,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img512/notebook_qat/res512_layers5_W3A3_P0_RFbase_b7c12b5629d5/hls_sweeps/RFbase_hls_450c95f2fbdb,configs/hls4ml_experiment_global/res512_layers5_W3A3_P0_RFbase.yaml,2026-05-02 07:43:35,2026-05-02 10:57:09
res512_layers5_W4A4_P0_RFbase,4,green,success,"train,hls","train,hls",,,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img512/notebook_qat/res512_layers5_W4A4_P0_RFbase_8ec0ee950597,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img512/notebook_qat/res512_layers5_W4A4_P0_RFbase_8ec0ee950597/hls_sweeps/RFbase_hls_2f0e850c05fe,configs/hls4ml_experiment_global/res512_layers5_W4A4_P0_RFbase.yaml,2026-05-02 07:51:39,2026-05-02 11:00:10
res512_layers5_W6A6_P0_RFbase,4,green,success,"train,hls","train,hls",,,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img512/notebook_qat/res512_layers5_W6A6_P0_RFbase_2db79c07877f,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img512/notebook_qat/res512_layers5_W6A6_P0_RFbase_2db79c07877f/hls_sweeps/RFbase_hls_b09f47a936e7,configs/hls4ml_experiment_global/res512_layers5_W6A6_P0_RFbase.yaml,2026-05-02 09:06:22,2026-05-02 12:01:46
res512_layers5_W8A8_P0_RFbase,4,green,success,"train,hls","train,hls",,,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img512/notebook_qat/res512_layers5_W8A8_P0_RFbase_a373c159dc4a,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img512/notebook_qat/res512_layers5_W8A8_P0_RFbase_a373c159dc4a/hls_sweeps/RFbase_hls_fca86848117f,configs/hls4ml_experiment_global/res512_layers5_W8A8_P0_RFbase.yaml,2026-05-02 10:28:49,2026-05-02 13:08:55
res512_layers6_W4A4_P0_RFbase,4,green,success,"train,hls","train,hls",,,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_expand_sweep/cnn_small_hls_opt_img512/notebook_qat/res512_layers6_W4A4_P0_RFbase_9cf0917afee1,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_expand_sweep/cnn_small_hls_opt_img512/notebook_qat/res512_layers6_W4A4_P0_RFbase_9cf0917afee1/hls_sweeps/RFbase_hls_1c89e9ae2b2c,configs/hls4ml_experiment_global/res512_layers6_W4A4_P0_RFbase.yaml,2026-05-14 10:16:58,2026-05-14 14:19:37
res512_layers6_W6A6_P0_RFbase,4,green,success,"train,hls","train,hls",,,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_expand_sweep/cnn_small_hls_opt_img512/notebook_qat/res512_layers6_W6A6_P0_RFbase_dc4ae8534030,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_expand_sweep/cnn_small_hls_opt_img512/notebook_qat/res512_layers6_W6A6_P0_RFbase_dc4ae8534030/hls_sweeps/RFbase_hls_af25c1879ffb,configs/hls4ml_experiment_global/res512_layers6_W6A6_P0_RFbase.yaml,2026-05-14 12:24:15,2026-05-14 16:09:49
res512_layers6_W8A8_P0_RFbase,4,green,success,"train,hls","train,hls",,,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_expand_sweep/cnn_small_hls_opt_img512/notebook_qat/res512_layers6_W8A8_P0_RFbase_4df68b67f379,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_expand_sweep/cnn_small_hls_opt_img512/notebook_qat/res512_layers6_W8A8_P0_RFbase_4df68b67f379/hls_sweeps/RFbase_hls_3860cac702dd,configs/hls4ml_experiment_global/res512_layers6_W8A8_P0_RFbase.yaml,2026-05-14 12:29:33,2026-05-14 16:17:36
res512_layers7_W4A4_P0_RFbase,4,green,success,"train,hls","train,hls",,,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_expand_sweep/cnn_small_hls_opt_img512/notebook_qat/res512_layers7_W4A4_P0_RFbase_0c370c5ddd51,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_expand_sweep/cnn_small_hls_opt_img512/notebook_qat/res512_layers7_W4A4_P0_RFbase_0c370c5ddd51/hls_sweeps/RFbase_hls_405623859b62,configs/hls4ml_experiment_global/res512_layers7_W4A4_P0_RFbase.yaml,2026-05-14 12:31:34,2026-05-14 16:17:06
res512_layers7_W6A6_P0_RFbase,4,green,success,"train,hls","train,hls",,,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_expand_sweep/cnn_small_hls_opt_img512/notebook_qat/res512_layers7_W6A6_P0_RFbase_ed8431972745,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_expand_sweep/cnn_small_hls_opt_img512/notebook_qat/res512_layers7_W6A6_P0_RFbase_ed8431972745/hls_sweeps/RFbase_hls_85fe02fa4f4d,configs/hls4ml_experiment_global/res512_layers7_W6A6_P0_RFbase.yaml,2026-05-14 12:41:24,2026-05-14 16:29:09
res512_layers7_W8A8_P0_RFbase,4,green,success,"train,hls","train,hls",,,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_selected_feasible_candidates/cnn_small_hls_opt_img512/notebook_qat/res512_layers7_W8A8_P0_RFbase_052d667dde7d,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_selected_feasible_candidates/cnn_small_hls_opt_img512/notebook_qat/res512_layers7_W8A8_P0_RFbase_052d667dde7d/hls_sweeps/RFbase_hls_74a532d04442,configs/hls4ml_experiment_global/res512_layers7_W8A8_P0_RFbase.yaml,2026-05-11 14:32:36,2026-05-11 17:33:24
res64_layers2_W2A2_P0_RFbase,4,green,success,"train,hls","train,hls",,,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img64/notebook_qat/res64_layers2_W2A2_P0_RFbase_ab470753b4e7,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img64/notebook_qat/res64_layers2_W2A2_P0_RFbase_ab470753b4e7/hls_sweeps/RFbase_hls_066e019da809,configs/hls4ml_experiment_global/res64_layers2_W2A2_P0_RFbase.yaml,2026-05-02 10:49:07,2026-05-02 11:50:43
res64_layers2_W3A3_P0_RFbase,4,green,success,"train,hls","train,hls",,,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img64/notebook_qat/res64_layers2_W3A3_P0_RFbase_7cb541e10e02,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img64/notebook_qat/res64_layers2_W3A3_P0_RFbase_7cb541e10e02/hls_sweeps/RFbase_hls_4f4c875c0220,configs/hls4ml_experiment_global/res64_layers2_W3A3_P0_RFbase.yaml,2026-05-02 10:52:38,2026-05-02 11:53:44
res64_layers2_W4A4_P0_RFbase,4,green,success,"train,hls","train,hls",,,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img64/notebook_qat/res64_layers2_W4A4_P0_RFbase_61314539f5dc,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img64/notebook_qat/res64_layers2_W4A4_P0_RFbase_61314539f5dc/hls_sweeps/RFbase_hls_a1a31dd412c1,configs/hls4ml_experiment_global/res64_layers2_W4A4_P0_RFbase.yaml,2026-05-02 10:57:09,2026-05-02 12:01:16
res64_layers2_W6A6_P0_RFbase,4,green,success,"train,hls","train,hls",,,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img64/notebook_qat/res64_layers2_W6A6_P0_RFbase_83ea159c6ada,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img64/notebook_qat/res64_layers2_W6A6_P0_RFbase_83ea159c6ada/hls_sweeps/RFbase_hls_ed6a1d7997f6,configs/hls4ml_experiment_global/res64_layers2_W6A6_P0_RFbase.yaml,2026-05-02 10:58:54,2026-05-02 12:02:01
res64_layers2_W8A8_P0_RFbase,4,green,success,"train,hls","train,hls",,,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img64/notebook_qat/res64_layers2_W8A8_P0_RFbase_c2f65284d13f,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img64/notebook_qat/res64_layers2_W8A8_P0_RFbase_c2f65284d13f/hls_sweeps/RFbase_hls_5f55f68dc5a1,configs/hls4ml_experiment_global/res64_layers2_W8A8_P0_RFbase.yaml,2026-05-02 11:00:10,2026-05-02 12:02:16
res64_layers3_W2A2_P0_RFbase,4,green,success,"train,hls","train,hls",,,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img64/notebook_qat/res64_layers3_W2A2_P0_RFbase_8c205f4a3e00,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img64/notebook_qat/res64_layers3_W2A2_P0_RFbase_8c205f4a3e00/hls_sweeps/RFbase_hls_75e488746149,configs/hls4ml_experiment_global/res64_layers3_W2A2_P0_RFbase.yaml,2026-05-02 11:17:00,2026-05-02 12:30:25
res64_layers3_W3A3_P0_RFbase,4,green,success,"train,hls","train,hls",,,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img64/notebook_qat/res64_layers3_W3A3_P0_RFbase_3d6435169d70,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img64/notebook_qat/res64_layers3_W3A3_P0_RFbase_3d6435169d70/hls_sweeps/RFbase_hls_b4f5dec18336,configs/hls4ml_experiment_global/res64_layers3_W3A3_P0_RFbase.yaml,2026-05-02 11:50:43,2026-05-02 13:00:52
res64_layers3_W4A4_P0_RFbase,4,green,success,"train,hls","train,hls",,,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img64/notebook_qat/res64_layers3_W4A4_P0_RFbase_85b1cc7efaa4,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img64/notebook_qat/res64_layers3_W4A4_P0_RFbase_85b1cc7efaa4/hls_sweeps/RFbase_hls_0e08b95aa909,configs/hls4ml_experiment_global/res64_layers3_W4A4_P0_RFbase.yaml,2026-05-02 11:53:44,2026-05-02 13:02:53
res64_layers3_W6A6_P0_RFbase,4,green,success,"train,hls","train,hls",,,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img64/notebook_qat/res64_layers3_W6A6_P0_RFbase_f212d5bff354,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img64/notebook_qat/res64_layers3_W6A6_P0_RFbase_f212d5bff354/hls_sweeps/RFbase_hls_a1a744ac4b7e,configs/hls4ml_experiment_global/res64_layers3_W6A6_P0_RFbase.yaml,2026-05-02 12:01:16,2026-05-02 13:10:41
res64_layers3_W8A8_P0_RFbase,4,green,success,"train,hls","train,hls",,,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img64/notebook_qat/res64_layers3_W8A8_P0_RFbase_dc7567463d3a,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img64/notebook_qat/res64_layers3_W8A8_P0_RFbase_dc7567463d3a/hls_sweeps/RFbase_hls_bf257593eb6f,configs/hls4ml_experiment_global/res64_layers3_W8A8_P0_RFbase.yaml,2026-05-02 12:01:46,2026-05-02 13:12:57
res64_layers4_W2A2_P0_RFbase,4,green,success,"train,hls","train,hls",,,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img64/notebook_qat/res64_layers4_W2A2_P0_RFbase_b219e897493a,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img64/notebook_qat/res64_layers4_W2A2_P0_RFbase_b219e897493a/hls_sweeps/RFbase_hls_373485260ca5,configs/hls4ml_experiment_global/res64_layers4_W2A2_P0_RFbase.yaml,2026-05-02 12:02:01,2026-05-02 13:22:14
res64_layers4_W3A3_P0_RFbase,4,green,success,"train,hls","train,hls",,,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img64/notebook_qat/res64_layers4_W3A3_P0_RFbase_b2cd40583acc,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img64/notebook_qat/res64_layers4_W3A3_P0_RFbase_b2cd40583acc/hls_sweeps/RFbase_hls_89260b4ed3de,configs/hls4ml_experiment_global/res64_layers4_W3A3_P0_RFbase.yaml,2026-05-02 12:02:16,2026-05-02 13:22:59
res64_layers4_W4A4_P0_RFbase,4,green,success,"train,hls","train,hls",,,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img64/notebook_qat/res64_layers4_W4A4_P0_RFbase_6c92c697cbb8,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img64/notebook_qat/res64_layers4_W4A4_P0_RFbase_6c92c697cbb8/hls_sweeps/RFbase_hls_329cd1d4a0fc,configs/hls4ml_experiment_global/res64_layers4_W4A4_P0_RFbase.yaml,2026-05-02 12:30:25,2026-05-02 13:50:00
res64_layers4_W6A6_P0_RFbase,4,green,success,"train,hls","train,hls",,,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img64/notebook_qat/res64_layers4_W6A6_P0_RFbase_354c7498068f,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img64/notebook_qat/res64_layers4_W6A6_P0_RFbase_354c7498068f/hls_sweeps/RFbase_hls_3752e89d52ea,configs/hls4ml_experiment_global/res64_layers4_W6A6_P0_RFbase.yaml,2026-05-02 13:00:52,2026-05-02 14:20:48
res64_layers4_W8A8_P0_RFbase,4,green,success,"train,hls","train,hls",,,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img64/notebook_qat/res64_layers4_W8A8_P0_RFbase_9f8647dbb71f,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img64/notebook_qat/res64_layers4_W8A8_P0_RFbase_9f8647dbb71f/hls_sweeps/RFbase_hls_24f19d01b866,configs/hls4ml_experiment_global/res64_layers4_W8A8_P0_RFbase.yaml,2026-05-02 13:02:53,2026-05-02 14:25:35
res64_layers5_W2A2_P0_RFbase,4,green,success,"train,hls","train,hls",,,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img64/notebook_qat/res64_layers5_W2A2_P0_RFbase_e282f54802d8,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img64/notebook_qat/res64_layers5_W2A2_P0_RFbase_e282f54802d8/hls_sweeps/RFbase_hls_3ee29926789d,configs/hls4ml_experiment_global/res64_layers5_W2A2_P0_RFbase.yaml,2026-05-02 13:08:55,2026-05-02 14:38:24
res64_layers5_W3A3_P0_RFbase,4,green,success,"train,hls","train,hls",,,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img64/notebook_qat/res64_layers5_W3A3_P0_RFbase_dac1d09f0b83,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img64/notebook_qat/res64_layers5_W3A3_P0_RFbase_dac1d09f0b83/hls_sweeps/RFbase_hls_6094246ac1cb,configs/hls4ml_experiment_global/res64_layers5_W3A3_P0_RFbase.yaml,2026-05-02 13:10:41,2026-05-02 14:42:10
res64_layers5_W4A4_P0_RFbase,4,green,success,"train,hls","train,hls",,,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img64/notebook_qat/res64_layers5_W4A4_P0_RFbase_4ac0d52bccbb,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img64/notebook_qat/res64_layers5_W4A4_P0_RFbase_4ac0d52bccbb/hls_sweeps/RFbase_hls_9a096b4135e2,configs/hls4ml_experiment_global/res64_layers5_W4A4_P0_RFbase.yaml,2026-05-02 13:12:57,2026-05-02 14:42:10
res64_layers5_W6A6_P0_RFbase,4,green,success,"train,hls","train,hls",,,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img64/notebook_qat/res64_layers5_W6A6_P0_RFbase_ec987065f36f,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img64/notebook_qat/res64_layers5_W6A6_P0_RFbase_ec987065f36f/hls_sweeps/RFbase_hls_6d80a1b0b7b3,configs/hls4ml_experiment_global/res64_layers5_W6A6_P0_RFbase.yaml,2026-05-02 13:22:14,2026-05-02 14:53:41
res64_layers5_W8A8_P0_RFbase,4,green,success,"train,hls","train,hls",,,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img64/notebook_qat/res64_layers5_W8A8_P0_RFbase_3c973d64fda3,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img64/notebook_qat/res64_layers5_W8A8_P0_RFbase_3c973d64fda3/hls_sweeps/RFbase_hls_9dff19c50db4,configs/hls4ml_experiment_global/res64_layers5_W8A8_P0_RFbase.yaml,2026-05-02 13:22:59,2026-05-02 14:57:11
res1024_layers5_W6A6_P0_RFbase,4.5,green,success,"train,hls","train,hls",,,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img1024/notebook_qat/res1024_layers5_W6A6_P0_RFbase_7280ec04939e,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img1024/notebook_qat/res1024_layers5_W6A6_P0_RFbase_7280ec04939e/hls_sweeps/RFbase_hls_4bda7d460154,configs/hls4ml_experiment_global/res1024_layers5_W6A6_P0_RFbase.yaml,2026-05-01 16:00:33,2026-05-02 01:40:00
res1024_layers5_W6A6_P25_RFbase,4.5,green,success,"train,hls","train,hls",,,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img1024/notebook_pruned_qat/res1024_layers5_W6A6_P25_RFbase_9275cf86ba4d,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img1024/notebook_pruned_qat/res1024_layers5_W6A6_P25_RFbase_9275cf86ba4d/hls_sweeps/RFbase_hls_fe38c765d9b9,configs/hls4ml_experiment_global/res1024_layers5_W6A6_P25_RFbase.yaml,2026-05-02 20:02:17,2026-05-03 03:59:39
res1024_layers5_W6A6_P50_RFbase,4.5,green,success,"train,hls","train,hls",,,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img1024/notebook_pruned_qat/res1024_layers5_W6A6_P50_RFbase_99018e551242,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img1024/notebook_pruned_qat/res1024_layers5_W6A6_P50_RFbase_99018e551242/hls_sweeps/RFbase_hls_f60b6f0c69a5,configs/hls4ml_experiment_global/res1024_layers5_W6A6_P50_RFbase.yaml,2026-05-02 20:02:18,2026-05-03 03:59:39
res1024_layers5_W6A6_P75_RFbase,4.5,green,success,"train,hls","train,hls",,,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img1024/notebook_pruned_qat/res1024_layers5_W6A6_P75_RFbase_c12542599ecf,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img1024/notebook_pruned_qat/res1024_layers5_W6A6_P75_RFbase_c12542599ecf/hls_sweeps/RFbase_hls_6e96f77c6f85,configs/hls4ml_experiment_global/res1024_layers5_W6A6_P75_RFbase.yaml,2026-05-02 20:02:18,2026-05-03 03:55:39
